Lk,Rl,x,y
80,1,5.570150485809091e-07,7.2817454e-07
80,1,5.580390485809374e-07,7.2714386e-07
80,1,5.590630485809657e-07,7.261211e-07
80,1,5.60087048580994e-07,7.251061e-07
80,1,5.611110485810222e-07,7.240988e-07
80,1,5.621350485810505e-07,7.230993e-07
80,1,5.631590485810787e-07,7.2210736e-07
80,1,5.64183048581107e-07,7.21123e-07
80,1,5.652070485811353e-07,7.2014615e-07
80,1,5.662310485811635e-07,7.191768e-07
80,1,5.672550485811918e-07,7.182148e-07
80,1,5.682790485812201e-07,7.1726015e-07
80,1,5.693030485812483e-07,7.163128e-07
80,1,5.703270485812766e-07,7.1537266e-07
80,1,5.713510485813049e-07,7.144397e-07
80,1,5.723750485813331e-07,7.135138e-07
80,1,5.733990485813614e-07,7.1259507e-07
80,1,5.744230485813897e-07,7.1168324e-07
80,1,5.754470485814179e-07,7.107784e-07
80,1,5.764710485814462e-07,7.0988045e-07
80,1,5.774950485814745e-07,7.089894e-07
80,1,5.785190485815027e-07,7.0810506e-07
80,1,5.79543048581531e-07,7.072275e-07
80,1,5.805670485815593e-07,7.063566e-07
80,1,5.815910485815875e-07,7.054923e-07
80,1,5.826150485816158e-07,7.0463466e-07
80,1,5.836390485816441e-07,7.0378354e-07
80,1,5.846630485816723e-07,7.0293885e-07
80,1,5.856870485817006e-07,7.0210064e-07
80,1,5.867110485817289e-07,7.012688e-07
80,1,5.877350485817571e-07,7.0044325e-07
80,1,5.887590485817854e-07,6.99624e-07
80,1,5.897830485818137e-07,6.98811e-07
80,1,5.908070485818419e-07,6.9800416e-07
80,1,5.918310485818702e-07,6.9720346e-07
80,1,5.928550485818985e-07,6.964089e-07
80,1,5.938790485819267e-07,6.956203e-07
80,1,5.94903048581955e-07,6.9483775e-07
80,1,5.959270485819833e-07,6.9406116e-07
80,1,5.969510485820115e-07,6.932905e-07
80,1,5.979750485820398e-07,6.9252565e-07
80,1,5.989990485820681e-07,6.917666e-07
80,1,6.000230485820963e-07,6.910133e-07
80,1,6.010470485821246e-07,6.902658e-07
80,1,6.020710485821529e-07,6.89524e-07
80,1,6.030950485821811e-07,6.8878774e-07
80,1,6.041190485822094e-07,6.880571e-07
80,1,6.051430485822377e-07,6.8733203e-07
80,1,6.061670485822659e-07,6.8661245e-07
80,1,6.071910485822942e-07,6.858983e-07
80,1,6.082150485823225e-07,6.8518966e-07
80,1,6.092390485823507e-07,6.844864e-07
80,1,6.10263048582379e-07,6.837884e-07
80,1,6.112870485824073e-07,6.830957e-07
80,1,6.123110485824355e-07,6.824083e-07
80,1,6.133350485824638e-07,6.8172614e-07
80,1,6.143590485824921e-07,6.8104913e-07
80,1,6.153830485825203e-07,6.8037724e-07
80,1,6.164070485825486e-07,6.7971047e-07
80,1,6.174310485825769e-07,6.7904875e-07
80,1,6.184550485826051e-07,6.783921e-07
80,1,6.194790485826334e-07,6.7774033e-07
80,1,6.205030485826617e-07,6.7709357e-07
80,1,6.215270485826899e-07,6.764517e-07
80,1,6.225510485827182e-07,6.758147e-07
80,1,6.235750485827465e-07,6.7518255e-07
80,1,6.245990485827747e-07,6.7455517e-07
80,1,6.25623048582803e-07,6.7393256e-07
80,1,6.266470485828312e-07,6.733146e-07
80,1,6.276710485828595e-07,6.7270145e-07
80,1,6.286950485828878e-07,6.720928e-07
80,1,6.29719048582916e-07,6.714889e-07
80,1,6.307430485829443e-07,6.708895e-07
80,1,6.317670485829726e-07,6.702947e-07
80,1,6.327910485830008e-07,6.697043e-07
80,1,6.338150485830291e-07,6.691185e-07
80,1,6.348390485830574e-07,6.6853704e-07
80,1,6.358630485830856e-07,6.6796e-07
80,1,6.368870485831139e-07,6.673874e-07
80,1,6.379110485831422e-07,6.6681906e-07
80,1,6.389350485831704e-07,6.6625506e-07
80,1,6.399590485831987e-07,6.656953e-07
80,1,6.40983048583227e-07,6.651398e-07
80,1,6.420070485832552e-07,6.645885e-07
80,1,6.430310485832835e-07,6.640414e-07
80,1,6.440550485833118e-07,6.6349844e-07
80,1,6.4507904858334e-07,6.6295956e-07
80,1,6.461030485833683e-07,6.624248e-07
80,1,6.471270485833966e-07,6.6189403e-07
80,1,6.481510485834248e-07,6.6136727e-07
80,1,6.491750485834531e-07,6.6084453e-07
80,1,6.501990485834814e-07,6.603258e-07
80,1,6.512230485835096e-07,6.598109e-07
80,1,6.522470485835379e-07,6.5929993e-07
80,1,6.532710485835662e-07,6.587928e-07
80,1,6.542950485835944e-07,6.5828954e-07
80,1,6.553190485836227e-07,6.577901e-07
80,1,6.56343048583651e-07,6.572944e-07
80,1,6.573670485836792e-07,6.5680246e-07
80,1,6.583910485837075e-07,6.563142e-07
80,1,6.594150485837358e-07,6.5582975e-07
80,1,6.60439048583764e-07,6.5534886e-07
80,1,6.614630485837923e-07,6.5487166e-07
80,1,6.624870485838206e-07,6.5439804e-07
80,1,6.635110485838488e-07,6.53928e-07
80,1,6.645350485838771e-07,6.534615e-07
80,1,6.655590485839054e-07,6.5299855e-07
80,1,6.665830485839336e-07,6.525391e-07
80,1,6.676070485839619e-07,6.520831e-07
80,1,6.686310485839902e-07,6.5163056e-07
80,1,6.696550485840184e-07,6.511814e-07
80,1,6.706790485840467e-07,6.5073567e-07
80,1,6.71703048584075e-07,6.502933e-07
80,1,6.727270485841032e-07,6.4985426e-07
80,1,6.737510485841315e-07,6.4941855e-07
80,1,6.747750485841598e-07,6.4898614e-07
80,1,6.75799048584188e-07,6.4855703e-07
80,1,6.768230485842163e-07,6.481311e-07
80,1,6.778470485842446e-07,6.477084e-07
80,1,6.788710485842728e-07,6.472889e-07
80,1,6.798950485843011e-07,6.468726e-07
80,1,6.809190485843294e-07,6.464594e-07
80,1,6.819430485843576e-07,6.4604933e-07
80,1,6.829670485843859e-07,6.4564233e-07
80,1,6.839910485844142e-07,6.4523846e-07
80,1,6.850150485844424e-07,6.448376e-07
80,1,6.860390485844707e-07,6.4443975e-07
80,1,6.87063048584499e-07,6.440449e-07
80,1,6.880870485845272e-07,6.436531e-07
80,1,6.891110485845555e-07,6.4326423e-07
80,1,6.901350485845838e-07,6.4287826e-07
80,1,6.91159048584612e-07,6.424952e-07
80,1,6.921830485846403e-07,6.421151e-07
80,1,6.932070485846686e-07,6.4173776e-07
80,1,6.942310485846968e-07,6.4136333e-07
80,1,6.952550485847251e-07,6.4099174e-07
80,1,6.962790485847534e-07,6.4062294e-07
80,1,6.973030485847816e-07,6.4025687e-07
80,1,6.983270485848099e-07,6.3989364e-07
80,1,6.993510485848381e-07,6.395331e-07
80,1,7.003750485848664e-07,6.391753e-07
80,1,7.013990485848947e-07,6.388202e-07
80,1,7.02423048584923e-07,6.384678e-07
80,1,7.034470485849512e-07,6.38118e-07
80,1,7.044710485849795e-07,6.377709e-07
80,1,7.054950485850077e-07,6.3742635e-07
80,1,7.06519048585036e-07,6.3708444e-07
80,1,7.075430485850643e-07,6.367451e-07
80,1,7.085670485850925e-07,6.364083e-07
80,1,7.095910485851208e-07,6.3607405e-07
80,1,7.106150485851491e-07,6.3574237e-07
80,1,7.116390485851773e-07,6.3541313e-07
80,1,7.126630485852056e-07,6.350864e-07
80,1,7.136870485852339e-07,6.347621e-07
80,1,7.147110485852621e-07,6.3444025e-07
80,1,7.157350485852904e-07,6.3412085e-07
80,1,7.167590485853187e-07,6.3380384e-07
80,1,7.177830485853469e-07,6.3348926e-07
80,1,7.188070485853752e-07,6.33177e-07
80,1,7.198310485854035e-07,6.328671e-07
80,1,7.208550485854317e-07,6.325596e-07
80,1,7.2187904858546e-07,6.3225434e-07
80,1,7.229030485854883e-07,6.3195137e-07
80,1,7.239270485855165e-07,6.316507e-07
80,1,7.249510485855448e-07,6.3135235e-07
80,1,7.259750485855731e-07,6.310562e-07
80,1,7.269990485856013e-07,6.307623e-07
80,1,7.280230485856296e-07,6.304706e-07
80,1,7.290470485856579e-07,6.301811e-07
80,1,7.300710485856861e-07,6.298938e-07
80,1,7.310950485857144e-07,6.296086e-07
80,1,7.321190485857427e-07,6.293256e-07
80,1,7.331430485857709e-07,6.2904473e-07
80,1,7.341670485857992e-07,6.28766e-07
80,1,7.351910485858275e-07,6.284893e-07
80,1,7.362150485858557e-07,6.282147e-07
80,1,7.37239048585884e-07,6.279422e-07
80,1,7.382630485859123e-07,6.2767174e-07
80,1,7.392870485859405e-07,6.274033e-07
80,1,7.403110485859688e-07,6.2713696e-07
80,1,7.413350485859971e-07,6.268725e-07
80,1,7.423590485860253e-07,6.2661013e-07
80,1,7.433830485860536e-07,6.2634973e-07
80,1,7.444070485860819e-07,6.260912e-07
80,1,7.454310485861101e-07,6.2583473e-07
80,1,7.464550485861384e-07,6.255801e-07
80,1,7.474790485861667e-07,6.2532746e-07
80,1,7.485030485861949e-07,6.2507667e-07
80,1,7.495270485862232e-07,6.2482775e-07
80,1,7.505510485862515e-07,6.2458076e-07
80,1,7.515750485862797e-07,6.243356e-07
80,1,7.52599048586308e-07,6.240923e-07
80,1,7.536230485863363e-07,6.238508e-07
80,1,7.546470485863645e-07,6.2361113e-07
80,1,7.556710485863928e-07,6.233733e-07
80,1,7.566950485864211e-07,6.231372e-07
80,1,7.577190485864493e-07,6.229029e-07
80,1,7.587430485864776e-07,6.2267037e-07
80,1,7.597670485865059e-07,6.224396e-07
80,1,7.607910485865341e-07,6.2221056e-07
80,1,7.618150485865624e-07,6.2198325e-07
80,1,7.628390485865907e-07,6.2175764e-07
80,1,7.638630485866189e-07,6.2153373e-07
80,1,7.648870485866472e-07,6.213115e-07
80,1,7.659110485866755e-07,6.210909e-07
80,1,7.669350485867037e-07,6.20872e-07
80,1,7.67959048586732e-07,6.2065476e-07
80,1,7.689830485867602e-07,6.2043915e-07
80,1,7.700070485867885e-07,6.2022514e-07
80,1,7.710310485868168e-07,6.2001277e-07
80,1,7.72055048586845e-07,6.19802e-07
80,1,7.730790485868733e-07,6.1959275e-07
80,1,7.741030485869016e-07,6.193851e-07
80,1,7.751270485869298e-07,6.1917905e-07
80,1,7.761510485869581e-07,6.189745e-07
80,1,7.771750485869864e-07,6.1877154e-07
80,1,7.781990485870146e-07,6.185701e-07
80,1,7.792230485870429e-07,6.1837017e-07
80,1,7.802470485870712e-07,6.181717e-07
80,1,7.812710485870994e-07,6.1797476e-07
80,1,7.822950485871277e-07,6.177793e-07
80,1,7.83319048587156e-07,6.1758533e-07
80,1,7.843430485871842e-07,6.1739274e-07
80,1,7.853670485872125e-07,6.172017e-07
80,1,7.863910485872408e-07,6.17012e-07
80,1,7.87415048587269e-07,6.168238e-07
80,1,7.884390485872973e-07,6.1663695e-07
80,1,7.894630485873256e-07,6.164516e-07
80,1,7.904870485873538e-07,6.162675e-07
80,1,7.915110485873821e-07,6.160849e-07
80,1,7.925350485874104e-07,6.159037e-07
80,1,7.935590485874386e-07,6.1572376e-07
80,1,7.945830485874669e-07,6.155452e-07
80,1,7.956070485874952e-07,6.15368e-07
80,1,7.966310485875234e-07,6.1519216e-07
80,1,7.976550485875517e-07,6.150176e-07
80,1,7.9867904858758e-07,6.1484434e-07
80,1,7.997030485876082e-07,6.146724e-07
80,1,8.007270485876365e-07,6.1450174e-07
80,1,8.017510485876648e-07,6.143324e-07
80,1,8.02775048587693e-07,6.141643e-07
80,1,8.037990485877213e-07,6.139975e-07
80,1,8.048230485877496e-07,6.138319e-07
80,1,8.058470485877778e-07,6.1366757e-07
80,1,8.068710485878061e-07,6.135045e-07
80,1,8.078950485878344e-07,6.1334265e-07
80,1,8.089190485878626e-07,6.1318195e-07
80,1,8.099430485878909e-07,6.130225e-07
80,1,8.100170485878929e-07,6.13011e-07
80,1,8.100179999200009e-07,6.130109e-07
80,3,0.0,6.075028e-07
80,3,1.0063107199787383e-09,6.075028e-07
80,3,2.030310719978806e-09,6.075028e-07
80,3,3.0543107199786967e-09,6.075028e-07
80,3,4.078310719978734e-09,6.075028e-07
80,3,5.102310719979048e-09,6.075028e-07
80,3,6.126310719979362e-09,6.075028e-07
80,3,7.150310719979676e-09,6.075028e-07
80,3,8.174310719979392e-09,6.075028e-07
80,3,9.198310719978859e-09,6.075028e-07
80,3,1e-08,6.075028e-07
80,3,1.000079997600072e-08,1.6083219e-06
80,3,1.000159995200244e-08,2.611687e-06
80,3,1.0006096048721088e-08,8.228968e-06
80,3,1.0010592145439734e-08,1.3646968e-05
80,3,1.0013592145439733e-08,1.7053528e-05
80,3,1.0016592145439731e-08,2.0244837e-05
80,3,1.0028592145439725e-08,3.0519885e-05
80,3,1.0040592145439719e-08,3.7095597e-05
80,3,1.0052092145439712e-08,4.0878826e-05
80,3,1.0063592145439707e-08,4.3103486e-05
80,3,1.00790921454397e-08,4.4704033e-05
80,3,1.009459214543969e-08,4.5459492e-05
80,3,1.0103592145439686e-08,4.556536e-05
80,3,1.0112592145439681e-08,4.5541612e-05
80,3,1.0207592145439632e-08,4.5384288e-05
80,3,1.1231592145439099e-08,4.372925e-05
80,3,1.2255592145438566e-08,4.214677e-05
80,3,1.3279592145438033e-08,4.063386e-05
80,3,1.43035921454375e-08,3.9187526e-05
80,3,1.5327592145437674e-08,3.780481e-05
80,3,1.6351592145438835e-08,3.6482797e-05
80,3,1.7375592145439996e-08,3.5218658e-05
80,3,1.8399592145441157e-08,3.4009627e-05
80,3,1.9423592145442318e-08,3.285305e-05
80,3,2.044759214544348e-08,3.174637e-05
80,3,2.147159214544464e-08,3.0687133e-05
80,3,2.24955921454458e-08,2.9672992e-05
80,3,2.3519592145446963e-08,2.870171e-05
80,3,2.4543592145448124e-08,2.7771157e-05
80,3,2.5567592145449285e-08,2.6879308e-05
80,3,2.6591592145450446e-08,2.602424e-05
80,3,2.7615592145451607e-08,2.5204128e-05
80,3,2.863959214545277e-08,2.4417248e-05
80,3,2.966359214545393e-08,2.3661962e-05
80,3,3.068759214545509e-08,2.2936722e-05
80,3,3.171159214545625e-08,2.2240067e-05
80,3,3.273559214545741e-08,2.1570608e-05
80,3,3.3759592145458574e-08,2.092704e-05
80,3,3.4783592145459735e-08,2.0308124e-05
80,3,3.5807592145460896e-08,1.9712692e-05
80,3,3.682896664266757e-08,1.9141078e-05
80,3,3.785296664266873e-08,1.85893e-05
80,3,3.887696664266989e-08,1.8057872e-05
80,3,3.990096664267105e-08,1.7545855e-05
80,3,4.092496664267221e-08,1.7052367e-05
80,3,4.1948966642673374e-08,1.657657e-05
80,3,4.2972966642674535e-08,1.6117676e-05
80,3,4.3996966642675696e-08,1.5674932e-05
80,3,4.502096664267686e-08,1.5247631e-05
80,3,4.604496664267802e-08,1.4835101e-05
80,3,4.706896664267918e-08,1.4436703e-05
80,3,4.809296664268034e-08,1.4051835e-05
80,3,4.91169666426815e-08,1.3679924e-05
80,3,5.014096664268266e-08,1.3320428e-05
80,3,5.1164966642683824e-08,1.2972829e-05
80,3,5.2188966642684986e-08,1.26366385e-05
80,3,5.3212966642686147e-08,1.2311391e-05
80,3,5.423696664268731e-08,1.1996647e-05
80,3,5.526096664268847e-08,1.1691984e-05
80,3,5.628496664268963e-08,1.1397002e-05
80,3,5.730896664269079e-08,1.1111321e-05
80,3,5.833296664269195e-08,1.0834581e-05
80,3,5.9356966642693113e-08,1.0566436e-05
80,3,6.038096664269427e-08,1.0306556e-05
80,3,6.140496664269543e-08,1.005463e-05
80,3,6.242896664269659e-08,9.810358e-06
80,3,6.345296664269775e-08,9.573457e-06
80,3,6.447696664269891e-08,9.343654e-06
80,3,6.550096664270007e-08,9.120688e-06
80,3,6.652496664270123e-08,8.904315e-06
80,3,6.75489666427024e-08,8.694295e-06
80,3,6.857296664270356e-08,8.490401e-06
80,3,6.959696664270472e-08,8.29242e-06
80,3,7.062096664270588e-08,8.100142e-06
80,3,7.164496664270704e-08,7.913369e-06
80,3,7.26689666427082e-08,7.731912e-06
80,3,7.369296664270936e-08,7.555589e-06
80,3,7.471696664271052e-08,7.3842257e-06
80,3,7.574096664271169e-08,7.2176554e-06
80,3,7.676496664271285e-08,7.0557176e-06
80,3,7.778896664271401e-08,6.8982586e-06
80,3,7.881296664271517e-08,6.745131e-06
80,3,7.983696664271633e-08,6.5961945e-06
80,3,8.086096664271749e-08,6.4513115e-06
80,3,8.188496664271865e-08,6.310353e-06
80,3,8.290896664271981e-08,6.173193e-06
80,3,8.393296664272097e-08,6.039711e-06
80,3,8.495696664272214e-08,5.9097915e-06
80,3,8.59809666427233e-08,5.7833226e-06
80,3,8.700496664272446e-08,5.6601975e-06
80,3,8.802896664272562e-08,5.5403125e-06
80,3,8.905296664272678e-08,5.4235684e-06
80,3,9.007696664272794e-08,5.30987e-06
80,3,9.11009666427291e-08,5.1991246e-06
80,3,9.212496664273026e-08,5.091244e-06
80,3,9.314896664273142e-08,4.986142e-06
80,3,9.417296664273259e-08,4.8837364e-06
80,3,9.519696664273375e-08,4.783947e-06
80,3,9.622096664273491e-08,4.686698e-06
80,3,9.724496664273607e-08,4.591915e-06
80,3,9.826896664273723e-08,4.499526e-06
80,3,9.929296664273839e-08,4.4094622e-06
80,3,1.0031696664273955e-07,4.3216573e-06
80,3,1.0134096664274071e-07,4.2360466e-06
80,3,1.0236496664274187e-07,4.1525677e-06
80,3,1.0338896664274304e-07,4.071161e-06
80,3,1.044129666427442e-07,3.991768e-06
80,3,1.0543696664274536e-07,3.9143324e-06
80,3,1.0646096664274652e-07,3.8388002e-06
80,3,1.0748496664274768e-07,3.7651184e-06
80,3,1.0850896664274884e-07,3.6932365e-06
80,3,1.0953296664275e-07,3.6231052e-06
80,3,1.1055696664275116e-07,3.5546766e-06
80,3,1.1158096664275232e-07,3.487905e-06
80,3,1.1260496664275349e-07,3.422745e-06
80,3,1.1362896664275465e-07,3.3591543e-06
80,3,1.1465296664275581e-07,3.2970902e-06
80,3,1.1567696664275697e-07,3.2365124e-06
80,3,1.1670096664275813e-07,3.1773816e-06
80,3,1.1772496664275929e-07,3.1196594e-06
80,3,1.1874896664276045e-07,3.063309e-06
80,3,1.1977296664276161e-07,3.0082942e-06
80,3,1.2079696664276277e-07,2.9545806e-06
80,3,1.2182096664276394e-07,2.9021342e-06
80,3,1.228449666427651e-07,2.8509223e-06
80,3,1.2386896664276626e-07,2.8009133e-06
80,3,1.2489296664276742e-07,2.7520764e-06
80,3,1.2591696664276858e-07,2.7043811e-06
80,3,1.2694096664276974e-07,2.6577989e-06
80,3,1.279649666427709e-07,2.6123014e-06
80,3,1.2898896664277206e-07,2.567861e-06
80,3,1.3001296664277323e-07,2.5244512e-06
80,3,1.3103696664277439e-07,2.4820463e-06
80,3,1.3206096664277555e-07,2.440621e-06
80,3,1.330849666427767e-07,2.4001508e-06
80,3,1.3410896664277787e-07,2.3606121e-06
80,3,1.3513296664277903e-07,2.3219818e-06
80,3,1.361569666427802e-07,2.2842376e-06
80,3,1.3718096664278135e-07,2.2473573e-06
80,3,1.3820496664278251e-07,2.21132e-06
80,3,1.3922896664278368e-07,2.176105e-06
80,3,1.4025296664278484e-07,2.1416922e-06
80,3,1.41276966642786e-07,2.1080623e-06
80,3,1.4230096664278716e-07,2.0751959e-06
80,3,1.4332496664278832e-07,2.0430746e-06
80,3,1.4434896664278948e-07,2.0116809e-06
80,3,1.4537296664279064e-07,1.9809966e-06
80,3,1.463969666427918e-07,1.951005e-06
80,3,1.4742096664279296e-07,1.9216898e-06
80,3,1.4844496664279413e-07,1.8930344e-06
80,3,1.4946896664279529e-07,1.8650233e-06
80,3,1.5049296664279645e-07,1.837641e-06
80,3,1.515169666427976e-07,1.8108727e-06
80,3,1.5254096664279877e-07,1.7847041e-06
80,3,1.5356496664279993e-07,1.7591206e-06
80,3,1.545889666428011e-07,1.7341088e-06
80,3,1.5561296664280225e-07,1.709655e-06
80,3,1.5663696664280341e-07,1.6857462e-06
80,3,1.5766096664280458e-07,1.6623698e-06
80,3,1.5868496664280574e-07,1.6395131e-06
80,3,1.597089666428069e-07,1.6171642e-06
80,3,1.6073296664280806e-07,1.5953112e-06
80,3,1.6175696664280922e-07,1.5739427e-06
80,3,1.6278096664281038e-07,1.5530472e-06
80,3,1.6380496664281154e-07,1.5326141e-06
80,3,1.648289666428127e-07,1.5126324e-06
80,3,1.6585296664281386e-07,1.493092e-06
80,3,1.6687696664281503e-07,1.4739826e-06
80,3,1.679009666428162e-07,1.4552942e-06
80,3,1.6892496664281735e-07,1.4370174e-06
80,3,1.699489666428185e-07,1.4191426e-06
80,3,1.7097296664281967e-07,1.4016607e-06
80,3,1.7199696664282083e-07,1.3845627e-06
80,3,1.73020966642822e-07,1.3678398e-06
80,3,1.7404496664282315e-07,1.3514835e-06
80,3,1.7506896664282432e-07,1.3354856e-06
80,3,1.7609296664282548e-07,1.3198379e-06
80,3,1.7711696664282664e-07,1.3045325e-06
80,3,1.781409666428278e-07,1.2895615e-06
80,3,1.7916496664282896e-07,1.2749175e-06
80,3,1.8018896664283012e-07,1.2605932e-06
80,3,1.8121296664283128e-07,1.2465812e-06
80,3,1.8223696664283244e-07,1.2328746e-06
80,3,1.832609666428336e-07,1.2194665e-06
80,3,1.8428496664283477e-07,1.2063504e-06
80,3,1.8530896664283593e-07,1.1935194e-06
80,3,1.863329666428371e-07,1.1809674e-06
80,3,1.8735696664283825e-07,1.1686881e-06
80,3,1.883809666428394e-07,1.1566754e-06
80,3,1.8940496664284057e-07,1.1449232e-06
80,3,1.9042896664284173e-07,1.1334259e-06
80,3,1.914529666428429e-07,1.122178e-06
80,3,1.9247696664284405e-07,1.1111736e-06
80,3,1.9350096664284522e-07,1.1004073e-06
80,3,1.9452496664284638e-07,1.0898741e-06
80,3,1.9554896664284754e-07,1.0795687e-06
80,3,1.965729666428487e-07,1.0694861e-06
80,3,1.9759696664284986e-07,1.0596212e-06
80,3,1.9862096664285102e-07,1.0499695e-06
80,3,1.9964496664285218e-07,1.040526e-06
80,3,2.0066896664285334e-07,1.0312862e-06
80,3,2.016929666428545e-07,1.0222457e-06
80,3,2.0271696664285567e-07,1.0133999e-06
80,3,2.0374096664285683e-07,1.004745e-06
80,3,2.04764966642858e-07,9.962762e-07
80,3,2.0578896664285915e-07,9.879898e-07
80,3,2.068129666428603e-07,9.798816e-07
80,3,2.0783696664286147e-07,9.71948e-07
80,3,2.0886096664286263e-07,9.641848e-07
80,3,2.098849666428638e-07,9.565886e-07
80,3,2.1090896664286495e-07,9.4915544e-07
80,3,2.1193296664286612e-07,9.418819e-07
80,3,2.1295696664286728e-07,9.347646e-07
80,3,2.1398096664286844e-07,9.278e-07
80,3,2.150049666428696e-07,9.209848e-07
80,3,2.1602896664287076e-07,9.1431576e-07
80,3,2.1705296664287192e-07,9.077897e-07
80,3,2.1807696664287308e-07,9.014035e-07
80,3,2.1910096664287424e-07,8.951541e-07
80,3,2.201249666428754e-07,8.890385e-07
80,3,2.2114896664287657e-07,8.8305393e-07
80,3,2.2217296664287773e-07,8.771974e-07
80,3,2.231969666428789e-07,8.714662e-07
80,3,2.2422096664288005e-07,8.658576e-07
80,3,2.252449666428812e-07,8.603689e-07
80,3,2.2626896664288237e-07,8.549976e-07
80,3,2.2729296664288353e-07,8.497411e-07
80,3,2.283169666428847e-07,8.445969e-07
80,3,2.2934096664288586e-07,8.3956263e-07
80,3,2.3036496664288702e-07,8.3463584e-07
80,3,2.3138896664288818e-07,8.2981427e-07
80,3,2.3241296664288934e-07,8.2509564e-07
80,3,2.334369666428905e-07,8.204777e-07
80,3,2.3446096664289166e-07,8.1595823e-07
80,3,2.3548496664289282e-07,8.1153524e-07
80,3,2.3650896664289398e-07,8.0720656e-07
80,3,2.3753296664289514e-07,8.029702e-07
80,3,2.3855696664289265e-07,7.988241e-07
80,3,2.395809666428667e-07,7.947664e-07
80,3,2.4060496664284076e-07,7.907951e-07
80,3,2.416289666428148e-07,7.869085e-07
80,3,2.426529666427889e-07,7.8310467e-07
80,3,2.4367696664276293e-07,7.793818e-07
80,3,2.44700966642737e-07,7.757382e-07
80,3,2.4572496664271105e-07,7.7217226e-07
80,3,2.467489666426851e-07,7.686821e-07
80,3,2.4777296664265916e-07,7.652663e-07
80,3,2.487969666426332e-07,7.6192316e-07
80,3,2.4982096664260727e-07,7.586511e-07
80,3,2.508449666425813e-07,7.5544864e-07
80,3,2.518689666425554e-07,7.5231435e-07
80,3,2.5289296664252944e-07,7.492466e-07
80,3,2.539169666425035e-07,7.4624415e-07
80,3,2.5494096664247755e-07,7.433055e-07
80,3,2.559649666424516e-07,7.404293e-07
80,3,2.5698896664242566e-07,7.3761424e-07
80,3,2.580129666423997e-07,7.34859e-07
80,3,2.590369666423738e-07,7.321623e-07
80,3,2.6006096664234783e-07,7.295228e-07
80,3,2.610849666423219e-07,7.2693945e-07
80,3,2.6210896664229594e-07,7.244109e-07
80,3,2.6313296664227e-07,7.2193603e-07
80,3,2.6415696664224405e-07,7.1951376e-07
80,3,2.651809666422181e-07,7.171429e-07
80,3,2.6620496664219217e-07,7.148223e-07
80,3,2.672289666421662e-07,7.12551e-07
80,3,2.682529666421403e-07,7.103279e-07
80,3,2.6927696664211433e-07,7.0815196e-07
80,3,2.703009666420884e-07,7.060222e-07
80,3,2.7132496664206245e-07,7.039376e-07
80,3,2.723489666420365e-07,7.018972e-07
80,3,2.7337296664201056e-07,6.999001e-07
80,3,2.743969666419846e-07,6.979453e-07
80,3,2.7542096664195867e-07,6.9603203e-07
80,3,2.7644496664193273e-07,6.9415927e-07
80,3,2.7668396664192667e-07,6.9372794e-07
80,3,2.766846664266739e-07,6.937267e-07
80,5,0.0,6.1071705e-07
80,5,1.0063107199787383e-09,6.1071705e-07
80,5,2.030310719978806e-09,6.1071705e-07
80,5,3.0543107199786967e-09,6.1071705e-07
80,5,4.078310719978734e-09,6.1071705e-07
80,5,5.102310719979048e-09,6.1071705e-07
80,5,6.126310719979362e-09,6.1071705e-07
80,5,7.150310719979676e-09,6.1071705e-07
80,5,8.174310719979392e-09,6.1071705e-07
80,5,9.198310719978859e-09,6.1071705e-07
80,5,1e-08,6.1071705e-07
80,5,1.0000799960002e-08,2.2772942e-06
80,5,1.0001599920005e-08,3.9486617e-06
80,5,1.0006096081198489e-08,1.3316217e-05
80,5,1.001059224239198e-08,2.2366403e-05
80,5,1.0013592242391978e-08,2.8063701e-05
80,5,1.0016592242391976e-08,3.3405562e-05
80,5,1.002859224239197e-08,5.0630068e-05
80,5,1.0040592242391964e-08,6.1669256e-05
80,5,1.0051592242391958e-08,6.7810615e-05
80,5,1.0062592242391952e-08,7.1509814e-05
80,5,1.0077592242391944e-08,7.426745e-05
80,5,1.0092592242391937e-08,7.560215e-05
80,5,1.010209224239193e-08,7.5930766e-05
80,5,1.0111592242391927e-08,7.588396e-05
80,5,1.0207592242391877e-08,7.5443066e-05
80,5,1.1231592242391344e-08,7.092629e-05
80,5,1.225559224239081e-08,6.673396e-05
80,5,1.3279592242390278e-08,6.28433e-05
80,5,1.4303592242389745e-08,5.9231952e-05
80,5,1.532759224238992e-08,5.587846e-05
80,5,1.635159224239108e-08,5.2762516e-05
80,5,1.737559224239224e-08,4.98651e-05
80,5,1.8399592242393402e-08,4.7168553e-05
80,5,1.9423592242394563e-08,4.465657e-05
80,5,2.0447592242395724e-08,4.231418e-05
80,5,2.1471592242396885e-08,4.012766e-05
80,5,2.2495592242398046e-08,3.8084483e-05
80,5,2.3519592242399207e-08,3.6173216e-05
80,5,2.454359224240037e-08,3.4383433e-05
80,5,2.556759224240153e-08,3.2705648e-05
80,5,2.658304964070876e-08,3.1143947e-05
80,5,2.7607049640709922e-08,2.9664225e-05
80,5,2.8631049640711083e-08,2.8272863e-05
80,5,2.9655049640712244e-08,2.6963315e-05
80,5,3.06790496407134e-08,2.5729605e-05
80,5,3.170304964071456e-08,2.4566278e-05
80,5,3.2727049640715724e-08,2.3468345e-05
80,5,3.3751049640716885e-08,2.2431243e-05
